sku_code,ean_barcode,product_name,brand,category,sub_category,size,color,fabric,batch_code,manufacturing_date,mrp,hsn_code,gst_pct
SKU-5208,8906256160873,RoyalStitch Sherwani,OmniThreads,Ethnic Wear,Sherwani,XXL,Red,Fleece,B2502-485,2025-02-27,4190.07,6106,5
SKU-5209,8904396087975,StreetStyle Kids T-Shirt,DesiDrape,Kids,Kids T-Shirt,S,Beige,Viscose,B2404-739,2024-04-14,468.08,6204,5
SKU-5210,8909897617659,CottonKing Cap,EthnicEdge,Accessories,Cap,M,Olive,Lycra,B2408-516,2024-08-17,3742.38,6109,5
SKU-5211,8908606231092,OmniThreads Sherwani,WeaveMaster,Ethnic Wear,Sherwani,32,Red,Georgette,B2410-377,2024-10-13,3700.89,6102,5
SKU-5212,8901094234070,ThreadBare Socks,OmniThreads,Accessories,Socks,30,Peach,Fleece,B2405-659,2024-05-23,4343.17,6102,5
SKU-5213,8900168804823,SilkRoute Puffer Jacket,DesiDrape,Winterwear,Puffer Jacket,40,Rust,Linen,B2408-611,2024-08-30,7929.74,6214,5
SKU-5214,8900362035522,UrbanWeave Tie,DesiDrape,Accessories,Tie,40,Teal,Polyester,B2411-520,2024-11-28,5976.08,6111,12
SKU-5215,8904036558099,WeaveMaster Pocket Square,FabIndia,Accessories,Pocket Square,M,Beige,Denim,B2502-146,2025-02-10,1269.7,6103,12
SKU-5216,8909794588392,ThreadBare Kids Shorts परंपरागत,LoomLine,Kids,Kids Shorts,XXL,Teal,Fleece,B2404-987,2024-04-05,3155.42,6104,5
SKU-5217,8904339948841,UrbanWeave Kids T-Shirt,ThreadBare,Kids,Kids T-Shirt,40,Off-White,Cotton,B2405-115,2024-05-11,7144.96,6217,12
SKU-5218,8908644189744,IndoChic Blazer,ThreadBare,Menswear,Blazer,32,Charcoal,Chiffon,B2406-436,2024-06-11,1254.26,6106,5
SKU-5219,8908282031900,StreetStyle Socks,EthnicEdge,Accessories,Socks,XXL,Rust,Silk,B2410-678,2024-10-12,8496.99,6104,5
SKU-5220,8900441595168,UrbanWeave Sweater,UrbanWeave,Winterwear,Sweater,38,Pink,Linen,B2408-140,2024-08-15,479.0,6206,12
SKU-5221,8909701803606,FabIndia Kurta Pajama शानदार,FabIndia,Ethnic Wear,Kurta Pajama,28,Red,Crepe,B2408-237,2024-08-24,2809.16,6111,5
SKU-5222,8901585935210,IndoChic Churidar Set,SilkRoute,Ethnic Wear,Churidar Set,M,White,Denim,B2408-677,2024-08-06,1591.68,6206,5
SKU-5223,8905056285411,KhaadiKraft Jeans,FabIndia,Menswear,Jeans,S,Off-White,Georgette,B2502-628,2025-02-26,947.56,6204,5
SKU-5224,8909430366429,IndoChic Sweater,StreetStyle,Winterwear,Sweater,38,Olive,Chiffon,B2405-120,2024-05-02,808.45,6111,5
SKU-5225,8907469249079,FabIndia Casual Shirt,DesiDrape,Menswear,Casual Shirt,Free Size,Off-White,Cotton Blend,B2404-952,2024-04-15,3036.34,6211,12
SKU-5226,8900108072613,KhaadiKraft T-Shirt,RoyalStitch,Menswear,T-Shirt,38,Navy,Georgette,B2405-730,2024-05-15,5984.35,6217,5
SKU-5227,8908105665522,StitchCraft Shorts,SilkRoute,Menswear,Shorts,XL,Peach,Fleece,B2407-377,2024-07-04,5794.93,6203,5
SKU-5228,8908313725389,KhaadiKraft Socks शानदार,StreetStyle,Accessories,Socks,M,Sky Blue,Silk,B2411-984,2024-11-15,1583.37,6105,5
SKU-5229,8900901898738,WeaveMaster Trousers,IndoChic,Menswear,Trousers,28,White,Wool,B2412-782,2024-12-27,7705.58,6202,5
SKU-5230,8906959885279,KhaadiKraft Saree,RoyalStitch,Womenswear,Saree,28,Olive,Lycra,B2405-915,2024-05-26,1348.18,6214,5
SKU-5231,8905112850973,FabIndia Cap,FabIndia,Accessories,Cap,42,Red,Poly-Cotton,B2412-454,2024-12-21,2132.46,6103,5
SKU-5232,8906759557062,EthnicEdge Kids T-Shirt,UrbanWeave,Kids,Kids T-Shirt,M,Mustard,Khadi,B2404-639,2024-04-11,6843.15,6103,12
SKU-5233,8900618049462,CottonKing Polo,SilkRoute,Menswear,Polo,XS,Peach,Linen,B2409-422,2024-09-09,9786.29,6105,5
SKU-5234,8900182225452,StitchCraft Puffer Jacket,SilkRoute,Winterwear,Puffer Jacket,M,Red,Georgette,B2502-524,2025-02-19,4368.95,6214,5
SKU-5235,8903142710348,FabIndia Dress,StreetStyle,Womenswear,Dress,M,Lavender,Viscose,B2409-984,2024-09-11,2336.51,6105,5
SKU-5236,8909027101495,UrbanWeave Formal Shirt परंपरागत,SilkRoute,Menswear,Formal Shirt,34,Pink,Khadi,B2404-586,2024-04-25,6725.31,6211,5
SKU-5237,8907583309112,RoyalStitch Tie राजशाही,SilkRoute,Accessories,Tie,40,Beige,Poly-Cotton,B2411-237,2024-11-18,651.29,6105,12
SKU-5238,8904061158349,OmniThreads Belt,IndoChic,Accessories,Belt,32,Off-White,Crepe,B2502-705,2025-02-23,4793.89,6106,12
SKU-5239,8901464647701,WeaveMaster Leggings देशी,KhaadiKraft,Womenswear,Leggings,28,Peach,Cotton Blend,B2407-111,2024-07-21,1095.05,6101,5
SKU-5240,8900667454264,SilkRoute Tie,ThreadBare,Accessories,Tie,38,Rust,Poly-Cotton,B2406-502,2024-06-28,8879.9,6214,5
SKU-5241,8908431545661,RoyalStitch Kurti संग्रह,StreetStyle,Womenswear,Kurti,38,Beige,Georgette,B2412-159,2024-12-22,7075.31,6105,5
SKU-5242,8901496551791,StreetStyle Casual Shirt,CottonKing,Menswear,Casual Shirt,32,Pink,Crepe,B2501-532,2025-01-06,2191.26,6110,5
SKU-5243,8904531772903,StreetStyle Hoodie शानदार,UrbanWeave,Winterwear,Hoodie,M,Rust,Khadi,B2408-772,2024-08-05,5591.48,6106,5
SKU-5244,8900293214875,SilkRoute Shawl,SilkRoute,Winterwear,Shawl,XS,Sky Blue,Lycra,B2409-321,2024-09-08,8766.63,6201,5
SKU-5245,8904250587676,DesiDrape Trousers,CottonKing,Menswear,Trousers,32,Off-White,Cotton,B2502-305,2025-02-01,6945.1,6111,5
SKU-5246,8906921884683,RoyalStitch Tie,CottonKing,Accessories,Tie,L,Mustard,Fleece,B2406-556,2024-06-23,1847.09,6111,5
SKU-5247,8903366768348,KhaadiKraft Wallet,DesiDrape,Accessories,Wallet,32,Beige,Viscose,B2405-821,2024-05-07,8738.58,6204,5
SKU-5248,8908826372445,StreetStyle Leggings,KhaadiKraft,Womenswear,Leggings,34,White,Denim,B2412-412,2024-12-28,2455.28,6217,5
SKU-5249,8908630264814,CottonKing Churidar Set,OmniThreads,Ethnic Wear,Churidar Set,L,Rust,Linen,B2405-678,2024-05-10,6054.0,6106,5
SKU-5250,8901869684514,SilkRoute Tie,OmniThreads,Accessories,Tie,XXL,Charcoal,Wool,B2412-741,2024-12-14,6077.83,6204,5
SKU-5251,8907896918131,KhaadiKraft Belt परंपरागत,LoomLine,Accessories,Belt,XL,Sky Blue,Cotton Blend,B2407-581,2024-07-22,8643.68,6205,12
SKU-5252,8907097659068,KhaadiKraft Tie,FabIndia,Accessories,Tie,S,Red,Cotton Blend,B2501-424,2025-01-03,7244.9,6109,12
SKU-5253,8909818501911,LoomLine Leggings,StitchCraft,Womenswear,Leggings,42,Grey,Georgette,B2405-204,2024-05-10,7627.08,6214,5
SKU-5254,8902855820452,LoomLine Jacket,RoyalStitch,Menswear,Jacket,XXL,Peach,Georgette,B2408-958,2024-08-15,9316.29,6204,12
SKU-5255,8904170376850,WeaveMaster Puffer Jacket,SilkRoute,Winterwear,Puffer Jacket,M,Teal,Fleece,B2409-164,2024-09-23,2629.74,6101,5
SKU-5256,8906597076703,OmniThreads Saree,LoomLine,Womenswear,Saree,XL,Red,Cotton,B2411-209,2024-11-29,8644.23,6206,5
SKU-5257,8900879720699,ThreadBare Cap,StitchCraft,Accessories,Cap,32,Teal,Silk,B2409-892,2024-09-10,832.06,6103,5
SKU-5258,8905068888705,CottonKing Cap संग्रह,UrbanWeave,Accessories,Cap,28,Olive,Georgette,B2502-347,2025-02-10,7886.11,6204,5
SKU-5259,8900266148814,DesiDrape Polo,SilkRoute,Menswear,Polo,36,Beige,Silk,B2406-355,2024-06-12,2414.43,6203,5
SKU-5260,8908954951406,StitchCraft Leggings,WeaveMaster,Womenswear,Leggings,M,Pink,Linen,B2408-495,2024-08-01,5265.19,6211,12
SKU-5261,8901138610183,WeaveMaster Trousers,FabIndia,Menswear,Trousers,Free Size,Maroon,Georgette,B2412-866,2024-12-04,490.14,6204,12
SKU-5262,8904766655888,WeaveMaster Sherwani,KhaadiKraft,Ethnic Wear,Sherwani,42,Mustard,Polyester,B2406-716,2024-06-07,2402.61,6214,5
SKU-5263,8907376014477,UrbanWeave Blouse,RoyalStitch,Womenswear,Blouse,40,Peach,Linen,B2412-584,2024-12-19,8530.79,6101,5
SKU-5264,8902365016657,RoyalStitch T-Shirt,DesiDrape,Menswear,T-Shirt,S,Mustard,Polyester,B2404-545,2024-04-20,5129.66,6201,5
SKU-5265,8909630054402,WeaveMaster Kids Jeans,WeaveMaster,Kids,Kids Jeans,S,Pink,Linen,B2408-563,2024-08-17,1959.92,6101,5
SKU-5266,8905100399476,IndoChic Saree,IndoChic,Womenswear,Saree,M,Red,Linen,B2408-408,2024-08-19,2326.88,6214,5
SKU-5267,8901311082006,WeaveMaster Trousers संग्रह,WeaveMaster,Menswear,Trousers,Free Size,Maroon,Denim,B2408-165,2024-08-28,9140.84,6202,12
SKU-5268,8904664359201,EthnicEdge Chinos,KhaadiKraft,Menswear,Chinos,M,Sky Blue,Denim,B2409-319,2024-09-09,3516.19,6201,5
SKU-5269,8905418581520,DesiDrape Lehenga,KhaadiKraft,Ethnic Wear,Lehenga,30,Lavender,Silk,B2407-995,2024-07-05,3293.02,6205,5
SKU-5270,8908478970475,EthnicEdge Cap,ThreadBare,Accessories,Cap,Free Size,Olive,Polyester,B2501-876,2025-01-28,3552.51,6109,5
SKU-5271,8907661445484,DesiDrape Scarf,FabIndia,Accessories,Scarf,42,Maroon,Cotton Blend,B2409-296,2024-09-14,1816.72,6103,5
SKU-5272,8901012829364,SilkRoute T-Shirt,RoyalStitch,Menswear,T-Shirt,XL,Mustard,Silk,B2409-989,2024-09-28,1763.36,6110,5
SKU-5273,8907034098821,StreetStyle Palazzo,FabIndia,Womenswear,Palazzo,L,Off-White,Poly-Cotton,B2502-803,2025-02-10,1659.5,6203,5
SKU-5274,8909334056027,FabIndia Chinos देशी,SilkRoute,Menswear,Chinos,34,Peach,Wool,B2412-715,2024-12-06,9301.29,6102,5
SKU-5275,8904189246012,UrbanWeave Kids T-Shirt,DesiDrape,Kids,Kids T-Shirt,38,Mustard,Crepe,B2405-407,2024-05-26,7563.15,6206,5
SKU-5276,8900725571828,StitchCraft Casual Shirt,ThreadBare,Menswear,Casual Shirt,42,Rust,Denim,B2412-729,2024-12-01,1051.25,6202,12
SKU-5277,8909094164933,DesiDrape Top,CottonKing,Womenswear,Top,32,Sky Blue,Crepe,B2408-626,2024-08-10,2980.23,6102,5
SKU-5278,8908472006478,IndoChic Dress,StreetStyle,Womenswear,Dress,38,Mustard,Rayon,B2501-305,2025-01-14,9748.69,6211,12
SKU-5279,8906287920895,LoomLine Jacket,CottonKing,Menswear,Jacket,XL,Red,Poly-Cotton,B2407-575,2024-07-10,7292.05,6201,5
SKU-5280,8906413678598,StreetStyle Kids Ethnic Set,LoomLine,Kids,Kids Ethnic Set,Free Size,Charcoal,Viscose,B2407-781,2024-07-20,2262.22,6202,12
SKU-5281,8908625128009,StreetStyle Kids Dress,LoomLine,Kids,Kids Dress,Free Size,Lavender,Poly-Cotton,B2411-421,2024-11-22,2614.85,6103,5
SKU-5282,8902882950521,RoyalStitch Lehenga,EthnicEdge,Ethnic Wear,Lehenga,S,Peach,Poly-Cotton,B2411-726,2024-11-10,5755.01,6105,5
SKU-5283,8907585745264,LoomLine Blazer,ThreadBare,Menswear,Blazer,30,White,Denim,B2405-313,2024-05-11,8788.0,6111,5
SKU-5284,8902224930963,IndoChic Blazer,EthnicEdge,Menswear,Blazer,28,Pink,Georgette,B2501-241,2025-01-14,8650.08,6105,5
SKU-5285,8902658864383,ThreadBare Blazer,KhaadiKraft,Menswear,Blazer,XS,Teal,Fleece,B2410-249,2024-10-13,8152.88,6206,5
SKU-5286,8901367689023,SilkRoute Shawl,LoomLine,Winterwear,Shawl,XXL,Rust,Wool,B2410-376,2024-10-26,4958.5,6205,5
SKU-5287,8908020721987,SilkRoute Kids T-Shirt राजशाही,OmniThreads,Kids,Kids T-Shirt,36,Peach,Polyester,B2502-747,2025-02-19,4545.34,6104,5
SKU-5288,8900188404205,StreetStyle Kurti,LoomLine,Womenswear,Kurti,32,White,Silk,B2410-290,2024-10-18,8136.52,6204,5
SKU-5289,8903874543203,StitchCraft Churidar Set,KhaadiKraft,Ethnic Wear,Churidar Set,XS,Off-White,Denim,B2406-217,2024-06-25,8587.67,6206,5
SKU-5290,8905854698168,ThreadBare Shawl,RoyalStitch,Winterwear,Shawl,30,Lavender,Cotton Blend,B2404-906,2024-04-30,2776.76,6101,12
SKU-5291,8909161243114,KhaadiKraft Trousers,IndoChic,Menswear,Trousers,28,Charcoal,Denim,B2411-869,2024-11-19,1878.64,6217,5
SKU-5292,8903177317930,EthnicEdge Trousers,StitchCraft,Menswear,Trousers,XXL,Beige,Silk,B2502-327,2025-02-09,3400.85,6206,5
SKU-5293,8902571790738,UrbanWeave Sweater,UrbanWeave,Winterwear,Sweater,XL,Peach,Denim,B2407-720,2024-07-22,9536.44,6105,5
SKU-5294,8901043559539,DesiDrape Belt परंपरागत,KhaadiKraft,Accessories,Belt,XL,Maroon,Viscose,B2404-615,2024-04-17,6659.77,6206,12
SKU-5295,8909840346073,IndoChic Kids Ethnic Set,ThreadBare,Kids,Kids Ethnic Set,32,Rust,Poly-Cotton,B2410-950,2024-10-05,7395.33,6103,5
SKU-5296,8905256876637,WeaveMaster Kurta Pajama,KhaadiKraft,Ethnic Wear,Kurta Pajama,Free Size,Maroon,Poly-Cotton,B2502-353,2025-02-16,2886.33,6214,5
SKU-5297,8903845834203,EthnicEdge Kids T-Shirt,CottonKing,Kids,Kids T-Shirt,Free Size,Navy,Khadi,B2406-879,2024-06-06,7917.69,6109,12
SKU-5298,8904044483478,CottonKing Shorts,CottonKing,Menswear,Shorts,3XL,Olive,Polyester,B2501-466,2025-01-30,1460.04,6201,5
SKU-5299,8904115809072,IndoChic Cardigan,UrbanWeave,Winterwear,Cardigan,XS,Maroon,Linen,B2502-729,2025-02-24,549.08,6111,5
SKU-5300,8900479347047,KhaadiKraft Socks,LoomLine,Accessories,Socks,42,Indigo,Linen,B2405-482,2024-05-28,3709.01,6110,12
SKU-5301,8903935477667,OmniThreads Saree,KhaadiKraft,Womenswear,Saree,32,Red,Chiffon,B2404-774,2024-04-23,4262.55,6105,5
SKU-5302,8902885639287,SilkRoute Wallet,CottonKing,Accessories,Wallet,28,White,Silk,B2411-671,2024-11-16,517.06,6102,5
SKU-5303,8904975553038,ThreadBare Blazer,WeaveMaster,Menswear,Blazer,XL,Mustard,Georgette,B2407-975,2024-07-20,5482.54,6106,5
SKU-5304,8906918511289,StreetStyle Wallet देशी,UrbanWeave,Accessories,Wallet,3XL,Mustard,Poly-Cotton,B2407-497,2024-07-29,8849.06,6217,5
SKU-5305,8903330361609,UrbanWeave Kids T-Shirt,KhaadiKraft,Kids,Kids T-Shirt,34,Sky Blue,Silk,B2407-268,2024-07-07,9826.14,6202,5
SKU-5306,8907762556017,StreetStyle Kids Dress शानदार,CottonKing,Kids,Kids Dress,40,Teal,Crepe,B2501-334,2025-01-19,8022.65,6205,12
SKU-5307,8909039336064,DesiDrape Puffer Jacket संग्रह,CottonKing,Winterwear,Puffer Jacket,34,Teal,Fleece,B2405-343,2024-05-18,4936.68,6204,12
SKU-5308,8904165908314,CottonKing Skirt परंपरागत,OmniThreads,Womenswear,Skirt,28,Lavender,Chiffon,B2411-346,2024-11-15,9280.4,6102,5
SKU-5309,8909511770058,StreetStyle Lehenga,RoyalStitch,Ethnic Wear,Lehenga,XL,Black,Denim,B2411-311,2024-11-29,1178.92,6211,5
SKU-5310,8904801045403,DesiDrape Kurti,KhaadiKraft,Womenswear,Kurti,28,Off-White,Silk,B2412-299,2024-12-15,1305.6,6102,12
SKU-5311,8909481635171,KhaadiKraft Palazzo,OmniThreads,Womenswear,Palazzo,XL,Pink,Fleece,B2405-356,2024-05-25,904.89,6217,12
SKU-5312,8901641772835,StitchCraft Socks,SilkRoute,Accessories,Socks,28,Olive,Lycra,B2501-572,2025-01-10,4494.39,6204,12
SKU-5313,8908509344493,KhaadiKraft Trousers,IndoChic,Menswear,Trousers,34,Navy,Khadi,B2503-727,2025-03-02,9452.82,6206,5
SKU-5314,8906032386556,LoomLine Skirt,UrbanWeave,Womenswear,Skirt,34,Mustard,Lycra,B2412-257,2024-12-24,5721.13,6102,5
SKU-5315,8907158627697,RoyalStitch Dress देशी,UrbanWeave,Womenswear,Dress,32,Black,Linen,B2502-322,2025-02-25,1320.81,6104,5
SKU-5316,8908466602303,WeaveMaster Wallet,EthnicEdge,Accessories,Wallet,38,Pink,Cotton Blend,B2410-646,2024-10-25,6712.9,6203,12
SKU-5317,8909473337480,KhaadiKraft Palazzo संग्रह,UrbanWeave,Womenswear,Palazzo,XS,Charcoal,Denim,B2404-927,2024-04-26,2370.62,6202,5
SKU-5318,8908085560405,StitchCraft Blouse संग्रह,SilkRoute,Womenswear,Blouse,S,Indigo,Lycra,B2405-139,2024-05-13,8410.55,6203,5
SKU-5319,8902287052823,RoyalStitch Cap,OmniThreads,Accessories,Cap,32,Red,Cotton Blend,B2411-574,2024-11-20,3323.5,6211,5
SKU-5320,8904563706083,CottonKing Pocket Square,LoomLine,Accessories,Pocket Square,40,Beige,Khadi,B2411-390,2024-11-16,5257.46,6203,5
SKU-5321,8907604573673,RoyalStitch Shawl,CottonKing,Winterwear,Shawl,M,Off-White,Cotton,B2407-511,2024-07-28,2782.71,6204,5
SKU-5322,8909470427335,CottonKing Leggings,IndoChic,Womenswear,Leggings,42,Indigo,Poly-Cotton,B2503-615,2025-03-02,8878.32,6201,5
SKU-5323,8908789627410,UrbanWeave Trousers,WeaveMaster,Menswear,Trousers,34,Mustard,Crepe,B2411-559,2024-11-17,7326.83,6101,5
SKU-5324,8908114493031,SilkRoute Kurti,CottonKing,Womenswear,Kurti,XXL,White,Wool,B2411-126,2024-11-08,3459.98,6201,12
SKU-5325,8903162674792,SilkRoute Scarf,DesiDrape,Accessories,Scarf,3XL,Grey,Polyester,B2410-891,2024-10-15,7170.86,6102,12
SKU-5326,8906757052963,UrbanWeave Lehenga,IndoChic,Ethnic Wear,Lehenga,XL,Charcoal,Rayon,B2407-154,2024-07-21,3962.52,6204,5
SKU-5327,8900420361949,ThreadBare Leggings,DesiDrape,Womenswear,Leggings,40,Navy,Cotton Blend,B2406-601,2024-06-06,4848.05,6204,5
SKU-5328,8901465290413,CottonKing Dhoti,OmniThreads,Ethnic Wear,Dhoti,42,Maroon,Viscose,B2407-544,2024-07-31,4462.42,6206,5
SKU-5329,8905230994556,RoyalStitch Puffer Jacket,EthnicEdge,Winterwear,Puffer Jacket,28,White,Silk,B2404-963,2024-04-13,8698.68,6111,5
SKU-5330,8908070436115,IndoChic Dress,ThreadBare,Womenswear,Dress,Free Size,Olive,Denim,B2407-687,2024-07-20,429.13,6211,5
SKU-5331,8902030228744,ThreadBare Lehenga,UrbanWeave,Ethnic Wear,Lehenga,3XL,Maroon,Poly-Cotton,B2412-487,2024-12-27,1285.74,6111,12
SKU-5332,8909312067445,KhaadiKraft Trousers,UrbanWeave,Menswear,Trousers,L,Off-White,Poly-Cotton,B2409-907,2024-09-09,4312.39,6109,12
SKU-5333,8903400128271,ThreadBare Pocket Square,CottonKing,Accessories,Pocket Square,S,Mustard,Cotton,B2501-474,2025-01-23,2258.11,6203,5
SKU-5334,8909843016762,ThreadBare Tie,LoomLine,Accessories,Tie,L,Black,Polyester,B2501-399,2025-01-08,3529.6,6211,12
SKU-5335,8904596887696,ThreadBare Kurta Pajama,UrbanWeave,Ethnic Wear,Kurta Pajama,XXL,Pink,Polyester,B2502-950,2025-02-28,9472.98,6205,5
SKU-5336,8902854959154,KhaadiKraft Palazzo संग्रह,FabIndia,Womenswear,Palazzo,28,Indigo,Wool,B2405-996,2024-05-08,5580.29,6106,5
SKU-5337,8901949628705,LoomLine Sherwani,CottonKing,Ethnic Wear,Sherwani,42,Olive,Wool,B2502-536,2025-02-01,3470.94,6104,5
SKU-5338,8909809922585,DesiDrape Polo,ThreadBare,Menswear,Polo,XS,Lavender,Georgette,B2408-354,2024-08-01,1131.09,6104,5
SKU-5339,8908285661722,SilkRoute Skirt,LoomLine,Womenswear,Skirt,36,Grey,Linen,B2501-286,2025-01-21,2131.9,6201,12
SKU-5340,8902946621818,FabIndia Kids Jeans,WeaveMaster,Kids,Kids Jeans,XXL,Lavender,Poly-Cotton,B2404-286,2024-04-13,1065.59,6110,12
SKU-5341,8905712244406,EthnicEdge Tie,CottonKing,Accessories,Tie,XL,Sky Blue,Wool,B2407-733,2024-07-26,2215.77,6110,5
SKU-5342,8904322728435,StreetStyle Kurti,StitchCraft,Womenswear,Kurti,S,Lavender,Cotton Blend,B2408-346,2024-08-25,8351.1,6102,5
SKU-5343,8900397363068,LoomLine Jeans,StitchCraft,Menswear,Jeans,34,Sky Blue,Georgette,B2408-774,2024-08-15,4527.85,6206,5
SKU-5344,8907870201850,WeaveMaster Shawl राजशाही,FabIndia,Winterwear,Shawl,M,Grey,Denim,B2407-101,2024-07-02,8752.68,6204,5
SKU-5345,8901584757915,CottonKing Casual Shirt,StreetStyle,Menswear,Casual Shirt,M,Lavender,Wool,B2409-106,2024-09-22,5098.27,6109,12
SKU-5346,8902609630412,WeaveMaster Skirt,OmniThreads,Womenswear,Skirt,34,Grey,Wool,B2409-561,2024-09-24,5552.78,6110,5
SKU-5347,8906108226686,UrbanWeave Leggings,LoomLine,Womenswear,Leggings,34,Navy,Polyester,B2412-542,2024-12-31,3894.22,6211,5
SKU-5348,8908888211951,IndoChic Thermal,ThreadBare,Winterwear,Thermal,L,White,Cotton Blend,B2406-497,2024-06-13,3622.86,6109,12
SKU-5349,8909795401853,CottonKing Wallet,StitchCraft,Accessories,Wallet,42,Sky Blue,Linen,B2503-256,2025-03-02,9757.41,6214,5
SKU-5350,8906933215280,CottonKing Top,KhaadiKraft,Womenswear,Top,40,Maroon,Chiffon,B2406-568,2024-06-30,1803.38,6103,5
SKU-5351,8907023485146,IndoChic T-Shirt,EthnicEdge,Menswear,T-Shirt,Free Size,Indigo,Fleece,B2405-769,2024-05-16,9678.62,6109,12
SKU-5352,8905502706404,ThreadBare Kurta Pajama,OmniThreads,Ethnic Wear,Kurta Pajama,42,Off-White,Fleece,B2501-616,2025-01-16,9784.65,6101,12
SKU-5353,8908179887601,CottonKing Belt,UrbanWeave,Accessories,Belt,XS,Teal,Cotton Blend,B2408-783,2024-08-02,3760.37,6105,5
SKU-5354,8906384624353,FabIndia Tie,SilkRoute,Accessories,Tie,3XL,Black,Chiffon,B2501-623,2025-01-10,7317.2,6102,5
SKU-5355,8905465098754,IndoChic Kids Dress देशी,FabIndia,Kids,Kids Dress,3XL,Off-White,Lycra,B2405-659,2024-05-10,6465.33,6105,5
SKU-5356,8907466812747,KhaadiKraft Casual Shirt,EthnicEdge,Menswear,Casual Shirt,32,Red,Chiffon,B2501-200,2025-01-06,8130.17,6214,5
SKU-5357,8908033807714,KhaadiKraft Jumpsuit,LoomLine,Womenswear,Jumpsuit,XL,Sky Blue,Linen,B2406-761,2024-06-17,6650.01,6217,5
SKU-5358,8906402766875,CottonKing Sherwani,DesiDrape,Ethnic Wear,Sherwani,36,Sky Blue,Polyester,B2410-281,2024-10-29,9900.53,6214,5
SKU-5359,8904362717791,CottonKing Jacket,EthnicEdge,Menswear,Jacket,36,Teal,Wool,B2407-167,2024-07-29,5374.9,6105,5
SKU-5360,8903088673604,LoomLine Cap,CottonKing,Accessories,Cap,Free Size,Sky Blue,Wool,B2501-602,2025-01-30,7631.26,6205,5
SKU-5361,8900175775749,CottonKing Trousers,KhaadiKraft,Menswear,Trousers,40,Lavender,Viscose,B2408-631,2024-08-31,906.05,6106,12
SKU-5362,8903000666220,WeaveMaster Hoodie राजशाही,ThreadBare,Winterwear,Hoodie,36,Maroon,Cotton,B2409-353,2024-09-28,451.19,6111,12
SKU-5363,8909165676674,KhaadiKraft Kurta Pajama,DesiDrape,Ethnic Wear,Kurta Pajama,Free Size,Navy,Silk,B2405-870,2024-05-24,1366.95,6104,12
SKU-5364,8906218174584,WeaveMaster Dress,StitchCraft,Womenswear,Dress,M,Indigo,Georgette,B2408-154,2024-08-19,9017.45,6211,12
SKU-5365,8901492755253,IndoChic Blazer राजशाही,StreetStyle,Menswear,Blazer,42,Mustard,Denim,B2502-365,2025-02-13,688.38,6206,5
SKU-5366,8907419795815,UrbanWeave Socks,IndoChic,Accessories,Socks,34,White,Crepe,B2412-640,2024-12-09,1547.66,6202,5
SKU-5367,8909791992388,RoyalStitch Kids Ethnic Set,SilkRoute,Kids,Kids Ethnic Set,38,Teal,Cotton,B2406-664,2024-06-18,8261.41,6110,5
SKU-5368,8901150146841,ThreadBare Salwar Set,ThreadBare,Womenswear,Salwar Set,3XL,Teal,Linen,B2502-450,2025-02-13,7044.77,6206,5
SKU-5369,8906482334374,SilkRoute Leggings,StitchCraft,Womenswear,Leggings,XXL,Peach,Cotton Blend,B2412-731,2024-12-05,7744.03,6203,5
SKU-5370,8902230049925,StreetStyle Jacket,WeaveMaster,Menswear,Jacket,XXL,Red,Georgette,B2406-106,2024-06-04,2461.96,6101,12
SKU-5371,8906067846154,EthnicEdge Sweater,StitchCraft,Winterwear,Sweater,M,Peach,Poly-Cotton,B2501-430,2025-01-11,2784.51,6111,5
SKU-5372,8909537471936,RoyalStitch Puffer Jacket,FabIndia,Winterwear,Puffer Jacket,XXL,Indigo,Khadi,B2411-553,2024-11-04,5645.22,6201,12
SKU-5373,8909043144493,FabIndia Kurta Pajama,EthnicEdge,Ethnic Wear,Kurta Pajama,XS,White,Lycra,B2406-335,2024-06-05,5679.17,6109,12
SKU-5374,8900962887373,ThreadBare Skirt,OmniThreads,Womenswear,Skirt,38,Mustard,Cotton Blend,B2408-675,2024-08-06,7785.66,6204,5
SKU-5375,8903909962484,ThreadBare Leggings,IndoChic,Womenswear,Leggings,42,Sky Blue,Rayon,B2411-467,2024-11-27,5695.01,6102,5
SKU-5376,8907662388159,LoomLine Chinos,IndoChic,Menswear,Chinos,S,Indigo,Polyester,B2404-416,2024-04-15,3397.75,6205,5
SKU-5377,8909394755484,ThreadBare Shorts,KhaadiKraft,Menswear,Shorts,40,Navy,Silk,B2408-306,2024-08-03,8828.67,6104,5
SKU-5378,8903661384861,OmniThreads Scarf,SilkRoute,Accessories,Scarf,30,Maroon,Rayon,B2501-238,2025-01-04,1996.55,6111,5
SKU-5379,8901797612081,KhaadiKraft Lehenga,StitchCraft,Ethnic Wear,Lehenga,S,Navy,Poly-Cotton,B2501-257,2025-01-27,7764.37,6104,5
SKU-5380,8905251476937,OmniThreads Kurti,KhaadiKraft,Womenswear,Kurti,32,Black,Viscose,B2404-524,2024-04-26,6353.55,6104,12
SKU-5381,8901419451800,EthnicEdge Lehenga,ThreadBare,Ethnic Wear,Lehenga,28,Off-White,Silk,B2409-283,2024-09-10,372.86,6217,5
SKU-5382,8903213304484,WeaveMaster Top,UrbanWeave,Womenswear,Top,28,Grey,Polyester,B2408-965,2024-08-21,4405.78,6204,12
